Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0010224	response to UV-B	152	0.01066242	1	0.7323399	93.34895	0.01071249	1	0.001339062	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0003084	positive regulation of systemic arterial blood pressure	153	0.0108011	1	0.7370162	92.14474	0.01085249	1	0.001356561	0.125	165	0.01147194	1	0.7258609	86.73558	0.01152929	1	13	0.0625	0.07692308	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:1902105	regulation of leukocyte differentiation	154	0.0110816	1	0.7512461	12.05477	0.1659094	2	0.02073868	0.25	173	0.01213634	1	0.7323895	11.80694	0.1693919	2	191	0.125	0.0104712	chr13:27604007-29604007,chr5:157792819-159792819	FLT3,IL12B
GO Biological Process	GO:0001996	positive regulation of heart rate by epinephrine-norepinephrine	155	0.01118915	1	0.7536434	88.93389	0.01124431	1	0.001405538	0.125	75	0.004426976	1	0.6162351	225.5125	0.004434344	1	5	0.0625	0.2	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0042088	T-helper 1 type immune response	156	0.01143681	1	0.7653865	86.99849	0.01149445	1	0.001436806	0.125	206	0.01497687	1	0.759022	66.32721	0.01507677	1	17	0.0625	0.05882353	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0032700	negative regulation of interleukin-17 production	157	0.01147394	1	0.7629805	86.71554	0.01153196	1	0.001441495	0.125	118	0.007074335	1	0.6258988	140.9453	0.00709495	1	8	0.0625	0.125	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0032740	positive regulation of interleukin-17 production	158	0.01150702	1	0.7603373	86.46505	0.01156537	1	0.001445671	0.125	143	0.009715093	1	0.7092697	102.5057	0.009755557	1	11	0.0625	0.09090909	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0060391	positive regulation of SMAD protein import into nucleus	159	0.01152904	1	0.7570011	86.29907	0.01158761	1	0.001448451	0.125	135	0.008835573	1	0.6832843	112.7562	0.008868688	1	10	0.0625	0.1	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	160	0.0115293	1	0.7522868	11.80812	0.169375	2	0.02117188	0.25	148	0.00993292	1	0.7006735	13.11119	0.1525414	2	172	0.125	0.01162791	chr13:27604007-29604007,chr5:157792819-159792819	FLT3,IL12B
GO Biological Process	GO:0042832	defense response to protozoan	161	0.01153739	1	0.7481388	86.23629	0.01159605	1	0.001449506	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0045088	regulation of innate immune response	162	0.01169626	1	0.753759	11.71978	0.1706517	2	0.02133147	0.25	238	0.01855855	1	0.8140809	9.435669	0.2119616	2	239	0.125	0.008368201	chr14:102230758-104230758,chr5:157792819-159792819	IL12B,TRAF3
GO Biological Process	GO:0003025	regulation of systemic arterial blood pressure by baroreceptor feedback	163	0.01173695	1	0.7517408	84.76255	0.01179766	1	0.001474708	0.125	90	0.005310163	1	0.6159789	187.9271	0.005321213	1	6	0.0625	0.1666667	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0034391	regulation of smooth muscle cell apoptotic process	164	0.01190072	1	0.7575824	83.59008	0.01196314	1	0.001495393	0.125	165	0.01147194	1	0.7258609	86.73558	0.01152929	1	13	0.0625	0.07692308	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0002683	negative regulation of immune system process	165	0.01196171	1	0.75685	11.58314	0.1726647	2	0.02158309	0.25	178	0.01262531	1	0.7404957	11.56474	0.1729394	2	195	0.125	0.01025641	chr13:27604007-29604007,chr5:157792819-159792819	FLT3,IL12B
GO Biological Process	GO:0032922	circadian regulation of gene expression	166	0.01214767	1	0.763986	81.88182	0.01221272	1	0.00152659	0.125	174	0.01234927	1	0.7409562	80.54018	0.01241616	1	14	0.0625	0.07142857	chr3:4026008-6026008	BHLHE40
GO Biological Process	GO:0061312	BMP signaling pathway involved in heart development	167	0.01217469	1	0.7611004	81.69911	0.01224004	1	0.001530004	0.125	62	0.003543053	1	0.5966044	281.8906	0.003547475	1	4	0.0625	0.25	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0045672	positive regulation of osteoclast differentiation	168	0.01224033	1	0.7606491	81.25861	0.01230639	1	0.001538298	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0042510	regulation of tyrosine phosphorylation of Stat1 protein	169	0.01230794	1	0.7603248	80.80988	0.01237472	1	0.001546841	0.125	165	0.01147194	1	0.7258609	86.73558	0.01152929	1	13	0.0625	0.07692308	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0060390	regulation of SMAD protein import into nucleus	170	0.0123107	1	0.7560218	80.79163	0.01237752	1	0.00154719	0.125	155	0.01059388	1	0.7135491	93.96354	0.01064243	1	12	0.0625	0.08333333	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0045926	negative regulation of growth	171	0.01247154	1	0.7614203	11.33306	0.1764748	2	0.02205935	0.25	189	0.01350167	1	0.7458065	11.16399	0.1791475	2	202	0.125	0.00990099	chr12:110884608-112884608,chr5:157792819-159792819	ATXN2,IL12B
GO Biological Process	GO:0033157	regulation of intracellular protein transport	172	0.01258077	1	0.7636235	11.28146	0.1772819	2	0.02216024	0.25	177	0.01237975	1	0.7301954	11.68459	0.1711657	2	193	0.125	0.01036269	chr5:157792819-159792819,chr6:30154493-32154493	IL12B,POU5F1
GO Biological Process	GO:0042104	positive regulation of activated T cell proliferation	173	0.01285587	1	0.7758109	77.34694	0.01292876	1	0.001616095	0.125	215	0.01585128	1	0.7697087	62.64236	0.01596364	1	18	0.0625	0.05555556	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0050829	defense response to Gram-negative bacterium	174	0.01288968	1	0.7733808	77.1429	0.01296296	1	0.00162037	0.125	240	0.01934165	1	0.8413618	51.25284	0.01951111	1	22	0.0625	0.04545455	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0044130	negative regulation of growth of symbiont in host	175	0.01303543	1	0.7776565	76.27544	0.01311038	1	0.001638798	0.125	206	0.01497687	1	0.759022	66.32721	0.01507677	1	17	0.0625	0.05882353	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0001562	response to protozoan	176	0.01316311	1	0.7808118	75.53131	0.01323954	1	0.001654943	0.125	221	0.01672496	1	0.7900841	59.34539	0.01685051	1	19	0.0625	0.05263158	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0050691	regulation of defense response to virus by host	177	0.01332634	1	0.7860282	74.60078	0.01340469	1	0.001675586	0.125	256	0.02195181	1	0.8952223	45.1025	0.02217172	1	25	0.0625	0.04	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0070933	histone H4 deacetylation	178	0.0133292	1	0.78178	74.58468	0.01340758	1	0.001675948	0.125	183	0.01322586	1	0.7545245	75.17083	0.01330303	1	15	0.0625	0.06666667	chr14:102230758-104230758	RCOR1
GO Biological Process	GO:0042093	T-helper cell differentiation	179	0.01337304	1	0.7799695	74.33872	0.01345194	1	0.001681492	0.125	183	0.01322586	1	0.7545245	75.17083	0.01330303	1	15	0.0625	0.06666667	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0045806	negative regulation of endocytosis	180	0.01345498	1	0.7803888	73.88329	0.01353486	1	0.001691857	0.125	265	0.02282041	1	0.899038	43.36779	0.02305859	1	26	0.0625	0.03846154	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0035413	positive regulation of catenin import into nucleus	181	0.01348485	1	0.7778002	73.71869	0.01356508	1	0.001695635	0.125	135	0.008835573	1	0.6832843	112.7562	0.008868688	1	10	0.0625	0.1	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0045652	regulation of megakaryocyte differentiation	182	0.01352696	1	0.7759421	73.48783	0.0136077	1	0.001700962	0.125	270	0.02368829	1	0.9159472	41.76157	0.02394546	1	27	0.0625	0.03703704	chr14:102230758-104230758	RCOR1
GO Biological Process	GO:0042089	cytokine biosynthetic process	183	0.01386867	1	0.7911963	71.66633	0.01395355	1	0.001744194	0.125	215	0.01585128	1	0.7697087	62.64236	0.01596364	1	18	0.0625	0.05555556	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0002861	regulation of inflammatory response to antigenic stimulus	184	0.01389063	1	0.7881423	71.55233	0.01397578	1	0.001746973	0.125	226	0.01759792	1	0.8129305	56.37812	0.01773738	1	20	0.0625	0.05	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0031349	positive regulation of defense response	185	0.01410909	1	0.7962103	10.62359	0.1882603	2	0.02353253	0.25	234	0.01797822	1	0.8021052	9.596277	0.2084142	2	235	0.125	0.008510638	chr14:102230758-104230758,chr5:157792819-159792819	IL12B,TRAF3
GO Biological Process	GO:0002825	regulation of T-helper 1 type immune response	186	0.01412501	1	0.7928231	70.35774	0.01421308	1	0.001776635	0.125	226	0.01759792	1	0.8129305	56.37812	0.01773738	1	20	0.0625	0.05	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0003321	positive regulation of blood pressure by epinephrine-norepinephrine	187	0.01424779	1	0.7954381	69.74763	0.0143374	1	0.001792176	0.125	105	0.006192616	1	0.615723	161.0804	0.006208082	1	7	0.0625	0.1428571	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0032816	positive regulation of natural killer cell activation	188	0.01448579	1	0.8044237	68.5945	0.01457843	1	0.001822304	0.125	221	0.01672496	1	0.7900841	59.34539	0.01685051	1	19	0.0625	0.05263158	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0048523	negative regulation of cellular process	189	0.0145348	1	0.8028747	2.383549	2.517255	6	0.3146568	0.75	163	0.01071894	1	0.6865382	2.593801	2.698742	7	3043	0.4375	0.002300361	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ATXN2,BHLHE40,FLT3,IL12B,POU5F1,RCOR1
GO Biological Process	GO:0030154	cell differentiation	190	0.01488294	1	0.8177784	2.372861	2.528593	6	0.3160741	0.75	85	0.004596377	1	0.5645432	3.016025	2.320936	7	2617	0.4375	0.002674818	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819,chr6:30154493-32154493	ATXN2,FLT3,IL12B,POU5F1,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0080090	regulation of primary metabolic process	191	0.01490437	1	0.8146682	2.005087	3.49112	7	0.43639	0.875	191	0.01367567	1	0.7475078	2.06052	4.367829	9	4925	0.5625	0.001827411	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ATXN2,BHLHE40,FLT3,IL12B,POU5F1,RCOR1,TRAF3,ZFP36L1
GO Biological Process	GO:0042346	positive regulation of NF-kappaB import into nucleus	192	0.01513346	1	0.8228819	65.63998	0.01523462	1	0.001904327	0.125	251	0.02108248	1	0.8768968	46.98177	0.02128485	1	24	0.0625	0.04166667	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0032814	regulation of natural killer cell activation	193	0.01535139	1	0.8304068	64.7019	0.0154555	1	0.001931937	0.125	256	0.02195181	1	0.8952223	45.1025	0.02217172	1	25	0.0625	0.04	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0032480	negative regulation of type I interferon production	194	0.01543144	1	0.8304342	64.36399	0.01553664	1	0.00194208	0.125	323	0.03146677	1	1	31.32118	0.03192728	1	36	0.0625	0.02777778	chr14:102230758-104230758	TRAF3
GO Biological Process	GO:0042107	cytokine metabolic process	195	0.015466	1	0.8280258	64.2192	0.01557167	1	0.001946458	0.125	236	0.01847015	1	0.8170693	53.69345	0.01862424	1	21	0.0625	0.04761905	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0048584	positive regulation of response to stimulus	196	0.01546953	1	0.8239893	3.65565	1.094197	4	0.1367746	0.5	15	0.0005076188	1	0.3533027	5.352354	1.121002	6	1264	0.375	0.004746835	chr13:27604007-29604007,chr14:102230758-104230758,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,FLT3,HLA-C,IL12B,POU5F1,TRAF3
GO Biological Process	GO:0001993	regulation of systemic arterial blood pressure by norepinephrine-epinephrine	197	0.01558107	1	0.8257176	63.74167	0.01568833	1	0.001961041	0.125	126	0.00795532	1	0.6591551	125.2847	0.007981819	1	9	0.0625	0.1111111	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0046641	positive regulation of alpha-beta T cell proliferation	198	0.01568998	1	0.8272899	63.29613	0.01579875	1	0.001974844	0.125	183	0.01322586	1	0.7545245	75.17083	0.01330303	1	15	0.0625	0.06666667	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0060968	regulation of gene silencing	199	0.01584935	1	0.8314935	62.65524	0.01596036	1	0.001995045	0.125	293	0.02715259	1	0.9674848	36.37298	0.02749293	1	31	0.0625	0.03225806	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0031323	regulation of cellular metabolic process	200	0.01585922	1	0.8278513	1.985658	3.525279	7	0.4406599	0.875	205	0.01478481	1	0.7529435	2.036946	4.41838	9	4982	0.5625	0.001806503	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ADRA1B,ATXN2,BHLHE40,FLT3,IL12B,POU5F1,RCOR1,TRAF3,ZFP36L1
GO Biological Process	GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	201	0.01604679	1	0.8334751	61.87893	0.01616059	1	0.002020074	0.125	183	0.01322586	1	0.7545245	75.17083	0.01330303	1	15	0.0625	0.06666667	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0032733	positive regulation of interleukin-10 production	202	0.01616804	1	0.8356155	61.41158	0.01628357	1	0.002035447	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0032268	regulation of cellular protein metabolic process	203	0.01636308	1	0.8415298	3.597678	1.111828	4	0.1389785	0.5	322	0.03141122	1	1	3.205579	1.247824	4	1407	0.25	0.002842928	chr12:110884608-112884608,chr13:27604007-29604007,chr14:67760141-69760141,chr5:157792819-159792819	ATXN2,FLT3,IL12B,ZFP36L1
GO Biological Process	GO:0097028	dendritic cell differentiation	204	0.0164461	1	0.8416534	60.36583	0.01656566	1	0.002070708	0.125	265	0.02282041	1	0.899038	43.36779	0.02305859	1	26	0.0625	0.03846154	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0042269	regulation of natural killer cell mediated cytotoxicity	205	0.01651005	1	0.8408045	60.1303	0.01663055	1	0.002078819	0.125	215	0.01585128	1	0.7697087	62.64236	0.01596364	1	18	0.0625	0.05555556	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0048869	cellular developmental process	206	0.01655004	1	0.8387496	2.325396	2.580206	6	0.3225257	0.75	103	0.005909299	1	0.598962	2.8859	2.425586	7	2735	0.4375	0.002559415	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819,chr6:30154493-32154493	ATXN2,FLT3,IL12B,POU5F1,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0021702	cerebellar Purkinje cell differentiation	207	0.01660427	1	0.8374327	59.78662	0.01672615	1	0.002090769	0.125	165	0.01147194	1	0.7258609	86.73558	0.01152929	1	13	0.0625	0.07692308	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0002833	positive regulation of response to biotic stimulus	208	0.01679598	1	0.843029	59.09916	0.01692071	1	0.002115089	0.125	183	0.01322586	1	0.7545245	75.17083	0.01330303	1	15	0.0625	0.06666667	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0001711	endodermal cell fate commitment	209	0.01682316	1	0.8403531	59.00297	0.0169483	1	0.002118537	0.125	165	0.01147194	1	0.7258609	86.73558	0.01152929	1	13	0.0625	0.07692308	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0046006	regulation of activated T cell proliferation	210	0.01684829	1	0.8376007	58.91432	0.0169738	1	0.002121725	0.125	270	0.02368829	1	0.9159472	41.76157	0.02394546	1	27	0.0625	0.03703704	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0007512	adult heart development	211	0.0168722	1	0.8348141	58.83021	0.01699807	1	0.002124759	0.125	183	0.01322586	1	0.7545245	75.17083	0.01330303	1	15	0.0625	0.06666667	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0032609	interferon-gamma production	212	0.01697953	1	0.8361618	58.45554	0.01710702	1	0.002138377	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0021692	cerebellar Purkinje cell layer morphogenesis	213	0.01703307	1	0.8348603	58.27042	0.01716137	1	0.002145171	0.125	174	0.01234927	1	0.7409562	80.54018	0.01241616	1	14	0.0625	0.07142857	chr12:110884608-112884608	ATXN2
GO Biological Process	GO:0002293	alpha-beta T cell differentiation involved in immune response	214	0.01709695	1	0.8340755	58.05105	0.01722622	1	0.002153277	0.125	206	0.01497687	1	0.759022	66.32721	0.01507677	1	17	0.0625	0.05882353	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0002717	positive regulation of natural killer cell mediated immunity	215	0.01720965	1	0.8356686	57.668	0.01734064	1	0.00216758	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0002715	regulation of natural killer cell mediated immunity	216	0.01767244	1	0.8541679	56.14633	0.0178106	1	0.002226325	0.125	221	0.01672496	1	0.7900841	59.34539	0.01685051	1	19	0.0625	0.05263158	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0042523	positive regulation of tyrosine phosphorylation of Stat5 protein	217	0.01771986	1	0.8525131	55.99489	0.01785877	1	0.002232347	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0045622	regulation of T-helper cell differentiation	218	0.01775226	1	0.8501541	55.89187	0.01789169	1	0.002236461	0.125	240	0.01934165	1	0.8413618	51.25284	0.01951111	1	22	0.0625	0.04545455	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0010677	negative regulation of cellular carbohydrate metabolic process	219	0.01790954	1	0.8537699	55.39717	0.01805146	1	0.002256433	0.125	245	0.02021243	1	0.861297	49.02446	0.02039798	1	23	0.0625	0.04347826	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0070875	positive regulation of glycogen metabolic process	220	0.01794905	1	0.851764	55.27425	0.01809161	1	0.002261451	0.125	193	0.01410173	1	0.7628086	70.47266	0.0141899	1	16	0.0625	0.0625	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:1901532	regulation of hematopoietic progenitor cell differentiation	221	0.01805765	1	0.8530401	54.9392	0.01820194	1	0.002275242	0.125	316	0.03060537	1	1	32.21607	0.03104041	1	35	0.0625	0.02857143	chr14:102230758-104230758	RCOR1
GO Biological Process	GO:0010556	regulation of macromolecule biosynthetic process	222	0.01822024	1	0.8568437	2.283076	2.628034	6	0.3285042	0.75	285	0.02569003	1	0.9410664	2.202271	3.178538	7	3584	0.4375	0.001953125	chr12:110884608-112884608,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008,chr5:157792819-159792819,chr6:30154493-32154493	ATXN2,BHLHE40,IL12B,POU5F1,RCOR1,TRAF3,ZFP36L1
GO Biological Process	GO:0060911	cardiac cell fate commitment	223	0.01843256	1	0.8629414	53.81279	0.01858294	1	0.002322868	0.125	143	0.009715093	1	0.7092697	102.5057	0.009755557	1	11	0.0625	0.09090909	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0009416	response to light stimulus	224	0.01854287	1	0.8642302	9.199162	0.2174111	2	0.02717639	0.25	48	0.002089608	1	0.4544897	11.428	0.2625132	3	296	0.1875	0.01013514	chr3:4026008-6026008,chr5:157792819-159792819	ADRA1B,BHLHE40,IL12B
