Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0010557	positive regulation of macromolecule biosynthetic process	430	0.7290517	1	1	0.8299977	1.204823	1	0.1506028	0.125	416	0.6649876	1	1	0.9485279	1.054265	1	1268	0.06666667	0.0007886435	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	431	0.7384689	1	1	0.8098453	1.234804	1	0.1543505	0.125	417	0.6664831	1	1	0.9448023	1.058422	1	1273	0.06666667	0.000785546	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0050877	neurological system process	432	0.7440436	1	1	0.7980848	1.253	1	0.156625	0.125	431	0.7395385	1	1	0.7774618	1.286237	1	1547	0.06666667	0.0006464124	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0051173	positive regulation of nitrogen compound metabolic process	433	0.7449422	1	1	0.7962005	1.255965	1	0.1569956	0.125	419	0.6744517	1	1	0.9251795	1.080871	1	1300	0.06666667	0.0007692308	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0051128	regulation of cellular component organization	434	0.7483077	1	1	0.7891706	1.267153	1	0.1583941	0.125	426	0.7029797	1	1	0.8578697	1.165678	1	1402	0.06666667	0.0007132668	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0031328	positive regulation of cellular biosynthetic process	435	0.7510851	1	1	0.783401	1.276485	1	0.1595607	0.125	423	0.6906943	1	1	0.8863179	1.128263	1	1357	0.06666667	0.0007369197	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0009891	positive regulation of biosynthetic process	436	0.7570424	1	1	0.7711209	1.296814	1	0.1621017	0.125	424	0.6970316	1	1	0.8715459	1.147387	1	1380	0.06666667	0.0007246377	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0090304	nucleic acid metabolic process	437	0.7573747	1	1	0.8155993	2.452184	2	0.3065231	0.25	447	0.8559888	1	1	0.6331842	3.158639	2	3799	0.1333333	0.0005264543	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0048523	negative regulation of cellular process	438	0.7725641	1	1	0.7945163	2.517255	2	0.3146568	0.25	432	0.7469941	1	1	0.7904918	2.53007	2	3043	0.1333333	0.0006572461	chr17:63224775-65224775,chr3:185449122-187449122	APOH,KNG1
GO Biological Process	GO:2000112	regulation of cellular macromolecule biosynthetic process	439	0.7886397	1	1	0.77235	2.5895	2	0.3236874	0.25	440	0.8193527	1	1	0.6862958	2.914195	2	3505	0.1333333	0.0005706134	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0010556	regulation of macromolecule biosynthetic process	440	0.7968789	1	1	0.7610253	2.628034	2	0.3285042	0.25	442	0.8298693	1	1	0.6711682	2.979879	2	3584	0.1333333	0.0005580357	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0022008	neurogenesis	441	0.7998874	1	1	0.6861458	1.457416	1	0.182177	0.125	413	0.6515546	1	1	0.9826253	1.017682	1	1224	0.06666667	0.0008169935	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0048468	cell development	442	0.8030114	1	1	0.6801465	1.470271	1	0.1837839	0.125	421	0.6785132	1	1	0.9153222	1.092512	1	1314	0.06666667	0.000761035	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0031326	regulation of cellular biosynthetic process	443	0.8209651	1	1	0.7279389	2.747483	2	0.3434354	0.25	444	0.8483478	1	1	0.644379	3.103764	2	3733	0.1333333	0.0005357621	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0009889	regulation of biosynthetic process	444	0.8241739	1	1	0.7235222	2.764255	2	0.3455319	0.25	446	0.8518614	1	1	0.6392417	3.128707	2	3763	0.1333333	0.0005314908	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0044281	small molecule metabolic process	445	0.8325269	1	1	0.6244431	1.601427	1	0.2001784	0.125	450	0.8856041	1	1	0.4955638	2.017904	1	2427	0.06666667	0.0004120313	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0006139	nucleobase-containing compound metabolic process	446	0.8353786	1	1	0.7080588	2.824624	2	0.353078	0.25	455	0.9179332	1	1	0.5366949	3.726512	2	4482	0.1333333	0.0004462294	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0046483	heterocycle metabolic process	447	0.8530061	1	1	0.6835248	2.926009	2	0.3657512	0.25	459	0.9294489	1	1	0.516638	3.871182	2	4656	0.1333333	0.0004295533	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0006725	cellular aromatic compound metabolic process	448	0.8563816	1	1	0.6787859	2.946437	2	0.3683046	0.25	461	0.9302504	1	1	0.5151995	3.881991	2	4669	0.1333333	0.0004283572	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0010604	positive regulation of macromolecule metabolic process	449	0.8651651	1	1	0.5641819	1.772478	1	0.2215598	0.125	441	0.8280248	1	1	0.6022701	1.660385	1	1997	0.06666667	0.0005007511	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0034641	cellular nitrogen compound metabolic process	450	0.8672105	1	1	0.6634631	3.014485	2	0.3768107	0.25	462	0.9412576	1	1	0.4947484	4.042459	2	4862	0.1333333	0.0004113534	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0031325	positive regulation of cellular metabolic process	451	0.8672412	1	1	0.5603667	1.784546	1	0.2230682	0.125	443	0.8346582	1	1	0.5898643	1.695305	1	2039	0.06666667	0.0004904365	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0006351	transcription, DNA-dependent	452	0.8677104	1	1	0.5595046	1.787296	1	0.2234119	0.125	449	0.8841664	1	1	0.4982325	2.007095	1	2414	0.06666667	0.0004142502	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0032774	RNA biosynthetic process	453	0.8723435	1	1	0.5509885	1.81492	1	0.226865	0.125	451	0.8939888	1	1	0.4799415	2.083587	1	2506	0.06666667	0.0003990423	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0009893	positive regulation of metabolic process	454	0.8836586	1	1	0.5301489	1.886262	1	0.2357828	0.125	445	0.8514794	1	1	0.5586314	1.790089	1	2153	0.06666667	0.0004644682	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0034654	nucleobase-containing compound biosynthetic process	455	0.8941939	1	1	0.5106277	1.958374	1	0.2447967	0.125	453	0.9149172	1	1	0.4402391	2.271493	1	2732	0.06666667	0.0003660322	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0007399	nervous system development	456	0.8986798	1	1	0.5022594	1.991003	1	0.2488754	0.125	437	0.7932701	1	1	0.6685566	1.49576	1	1799	0.06666667	0.0005558644	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0018130	heterocycle biosynthetic process	457	0.8996362	1	1	0.5004697	1.998123	1	0.2497654	0.125	456	0.9208844	1	1	0.4286291	2.333019	1	2806	0.06666667	0.0003563792	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0019438	aromatic compound biosynthetic process	458	0.9011832	1	1	0.4975706	2.009765	1	0.2512206	0.125	457	0.9209623	1	1	0.4284764	2.333851	1	2807	0.06666667	0.0003562522	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0044271	cellular nitrogen compound biosynthetic process	459	0.9032324	1	1	0.493721	2.025435	1	0.2531794	0.125	458	0.9248414	1	1	0.4208304	2.376254	1	2858	0.06666667	0.000349895	chr11:60549025-62549025	MYRF
GO Biological Process	GO:1901362	organic cyclic compound biosynthetic process	460	0.9094156	1	1	0.4820332	2.074546	1	0.2593182	0.125	460	0.9295979	1	1	0.4113315	2.431129	1	2924	0.06666667	0.0003419973	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0031323	regulation of cellular metabolic process	461	0.9300346	1	1	0.567331	3.525279	2	0.4406599	0.25	463	0.9473132	1	1	0.4828315	4.142232	2	4982	0.1333333	0.0004014452	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0006355	regulation of transcription, DNA-dependent	462	0.9451539	1	1	0.4107166	2.434769	1	0.3043461	0.125	464	0.9482029	1	1	0.3723633	2.68555	1	3230	0.06666667	0.0003095975	chr11:60549025-62549025	MYRF
GO Biological Process	GO:2001141	regulation of RNA biosynthetic process	463	0.9453429	1	1	0.4103119	2.43717	1	0.3046463	0.125	465	0.949088	1	1	0.3704137	2.699684	1	3247	0.06666667	0.0003079766	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0051252	regulation of RNA metabolic process	464	0.9494039	1	1	0.4015103	2.490596	1	0.3113245	0.125	467	0.9524406	1	1	0.362925	2.75539	1	3314	0.06666667	0.0003017502	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0030154	cell differentiation	465	0.952129	1	1	0.3954769	2.528593	1	0.3160741	0.125	452	0.9048044	1	1	0.4595848	2.175877	1	2617	0.06666667	0.0003821169	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0048869	cellular developmental process	466	0.9556246	1	1	0.387566	2.580206	1	0.3225257	0.125	454	0.915167	1	1	0.4397562	2.273987	1	2735	0.06666667	0.0003656307	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0019219	regulation of nucleobase-containing compound metabolic process	467	0.9738055	1	1	0.3417851	2.925815	1	0.3657269	0.125	470	0.9748731	1	1	0.3062728	3.265063	1	3927	0.06666667	0.0002546473	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0051171	regulation of nitrogen compound metabolic process	468	0.9754632	1	1	0.3370279	2.967114	1	0.3708892	0.125	472	0.9771243	1	1	0.29956	3.33823	1	4015	0.06666667	0.000249066	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0044767	single-organism developmental process	469	0.9761348	1	1	0.3350597	2.984543	1	0.3730678	0.125	466	0.952149	1	1	0.3635832	2.750402	1	3308	0.06666667	0.0003022975	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0016043	cellular component organization	470	0.9790399	1	1	0.3262364	3.065262	1	0.3831577	0.125	473	0.9773921	1	1	0.2987415	3.347375	1	4026	0.06666667	0.0002483855	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0071840	cellular component organization or biogenesis	471	0.9807586	1	1	0.3207436	3.117755	1	0.3897194	0.125	474	0.9801935	1	1	0.2898851	3.449642	1	4149	0.06666667	0.0002410219	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0048731	system development	472	0.9808451	1	1	0.320461	3.120505	1	0.3900631	0.125	468	0.9559937	1	1	0.3547886	2.81858	1	3390	0.06666667	0.0002949853	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0048856	anatomical structure development	473	0.9877944	1	1	0.2951786	3.38778	1	0.4234725	0.125	469	0.9738107	1	1	0.309345	3.232637	1	3888	0.06666667	0.0002572016	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0007275	multicellular organismal development	474	0.9897184	1	1	0.2868924	3.485627	1	0.4357034	0.125	471	0.9760744	1	1	0.3027267	3.303309	1	3973	0.06666667	0.000251699	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0032502	developmental process	475	0.9933624	1	1	0.2683889	3.725936	1	0.465742	0.125	475	0.9853925	1	1	0.27162	3.681614	1	4428	0.06666667	0.0002258356	chr11:60549025-62549025	MYRF
GO Cellular Component	GO:0005615	extracellular space	1	6.501361e-06	0.008224222	0.008224222	9.342017	0.6422596	6	0.08028245	0.75	1	1.471606e-07	0.0001861582	0.0001861582	10.93394	0.7316668	8	880	0.5333333	0.009090909	chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr1:195710916-197710916,chr3:171274232-173274232,chr3:185449122-187449122	APOH,CFH,CFHR3,KNG1,MEP1B,SERPINA1,SERPINA6,TNFSF10
GO Cellular Component	GO:0044421	extracellular region part	2	5.189194e-05	0.0656433	0.03282165	6.537903	0.9177255	6	0.1147157	0.75	2	1.436528e-06	0.001817208	0.000908604	8.119719	0.9852558	8	1185	0.5333333	0.006751055	chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr1:195710916-197710916,chr3:171274232-173274232,chr3:185449122-187449122	APOH,CFH,CFHR3,KNG1,MEP1B,SERPINA1,SERPINA6,TNFSF10
GO Cellular Component	GO:0005576	extracellular region	3	5.889844e-05	0.07450653	0.02483551	4.61353	1.517276	7	0.1896595	0.875	3	1.422554e-05	0.01799531	0.005998436	4.940484	1.821684	9	2191	0.6	0.004107713	chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr1:195710916-197710916,chr3:171274232-173274232,chr3:185449122-187449122	APOH,CFH,CFHR3,KNG1,MEP1B,PLAUR,SERPINA1,SERPINA6,TNFSF10
GO Cellular Component	GO:0031093	platelet alpha granule lumen	4	0.0007320021	0.9259827	0.2314957	48.3919	0.04132923	2	0.005166153	0.25	4	0.0007119262	0.9005866	0.2251467	50.11389	0.0399091	2	48	0.1333333	0.04166667	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0031091	platelet alpha granule	5	0.0009896557	1	0.2503829	41.54766	0.04813748	2	0.006017186	0.25	5	0.001110701	1	0.2810074	40.09111	0.04988637	2	60	0.1333333	0.03333333	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0034774	secretory granule lumen	6	0.001077645	1	0.2272035	39.79423	0.05025855	2	0.006282318	0.25	6	0.001223773	1	0.2580121	38.18201	0.05238069	2	63	0.1333333	0.03174603	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0060205	cytoplasmic membrane-bounded vesicle lumen	7	0.001376869	1	0.2488199	35.14706	0.05690376	2	0.00711297	0.25	7	0.002012759	1	0.3637343	29.69712	0.0673466	2	81	0.1333333	0.02469136	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0042627	chylomicron	8	0.002978188	1	0.470926	335.3369	0.002982076	1	0.0003727595	0.125	9	0.01075852	1	1	92.51795	0.01080871	1	13	0.06666667	0.07692308	chr17:63224775-65224775	APOH
GO Cellular Component	GO:0016281	eukaryotic translation initiation factor 4F complex	9	0.003988782	1	0.5606455	250.2653	0.00399576	1	0.00049947	0.125	8	0.007459766	1	1	133.637	0.007482955	1	9	0.06666667	0.1111111	chr3:185449122-187449122	EIF4A2
GO Cellular Component	GO:0034361	very-low-density lipoprotein particle	10	0.006931725	1	0.8768632	143.8262	0.006952838	1	0.0008691047	0.125	10	0.01650672	1	1	60.13667	0.01662879	1	20	0.06666667	0.05	chr17:63224775-65224775	APOH
GO Cellular Component	GO:0034364	high-density lipoprotein particle	11	0.007263062	1	0.8352521	137.2449	0.007286247	1	0.0009107808	0.125	11	0.02059348	1	1	48.10933	0.02078599	1	25	0.06666667	0.04	chr17:63224775-65224775	APOH
GO Cellular Component	GO:0005783	endoplasmic reticulum	12	0.008812129	1	0.9289453	4.282314	0.9340744	4	0.1167593	0.5	13	0.02164664	1	1	3.574245	1.119118	4	1346	0.2666667	0.002971768	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr3:171274232-173274232	MYRF,NCEH1,PLAUR,SERPINA1
GO Cellular Component	GO:0030141	secretory granule	13	0.01429193	1	1	10.55203	0.189537	2	0.02369213	0.25	12	0.02089443	1	1	8.843627	0.2261515	2	272	0.1333333	0.007352941	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0034358	plasma lipoprotein particle	14	0.01980024	1	1	50.06529	0.01997392	1	0.00249674	0.125	14	0.031145	1	1	31.65088	0.0315947	1	38	0.06666667	0.02631579	chr17:63224775-65224775	APOH
GO Cellular Component	GO:0032994	protein-lipid complex	15	0.01997801	1	1	49.61587	0.02015484	1	0.002519355	0.125	15	0.03195224	1	1	30.83932	0.03242614	1	39	0.06666667	0.02564103	chr17:63224775-65224775	APOH
GO Cellular Component	GO:0044433	cytoplasmic vesicle part	16	0.05358481	1	1	5.186778	0.3855958	2	0.04819948	0.25	17	0.05836762	1	1	5.042907	0.3965966	2	477	0.1333333	0.004192872	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0031012	extracellular matrix	17	0.06927639	1	1	4.493589	0.4450785	2	0.05563481	0.25	16	0.05012575	1	1	5.491933	0.3641705	2	438	0.1333333	0.00456621	chr14:93844947-95844947,chr17:63224775-65224775	APOH,SERPINA1
GO Cellular Component	GO:0009986	cell surface	18	0.08659152	1	1	3.958513	0.5052402	2	0.06315502	0.25	18	0.06843314	1	1	4.608174	0.4340114	2	522	0.1333333	0.003831418	chr17:63224775-65224775,chr19:43153100-45153100	APOH,PLAUR
GO Cellular Component	GO:0005789	endoplasmic reticulum membrane	19	0.09081356	1	1	3.851699	0.5192514	2	0.06490642	0.25	26	0.1373064	1	1	3.056501	0.6543429	2	787	0.1333333	0.002541296	chr11:60549025-62549025,chr19:43153100-45153100	MYRF,PLAUR
GO Cellular Component	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	20	0.09630728	1	1	3.723286	0.5371599	2	0.06714499	0.25	27	0.1427367	1	1	2.98445	0.6701402	2	806	0.1333333	0.00248139	chr11:60549025-62549025,chr19:43153100-45153100	MYRF,PLAUR
GO Cellular Component	GO:0005887	integral to plasma membrane	21	0.0990009	1	1	2.564219	1.169947	3	0.1462434	0.375	19	0.08018311	1	1	2.895827	1.035974	3	1246	0.2	0.002407705	chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232	MEP1B,PLAUR,TNFSF10
GO Cellular Component	GO:0031226	intrinsic to plasma membrane	22	0.1075387	1	1	2.477215	1.211038	3	0.1513797	0.375	20	0.0876775	1	1	2.788408	1.075883	3	1294	0.2	0.002318393	chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232	MEP1B,PLAUR,TNFSF10
GO Cellular Component	GO:0019898	extrinsic to membrane	23	0.1174997	1	1	8.062909	0.1240247	1	0.01550309	0.125	21	0.1080868	1	1	8.779075	0.1139072	1	137	0.06666667	0.00729927	chr19:43153100-45153100	PLAUR
GO Cellular Component	GO:0005788	endoplasmic reticulum lumen	24	0.1212728	1	1	7.797768	0.1282418	1	0.01603023	0.125	25	0.1368003	1	1	6.833712	0.1463334	1	176	0.06666667	0.005681818	chr19:43153100-45153100	PLAUR
GO Cellular Component	GO:0044432	endoplasmic reticulum part	25	0.1259063	1	1	3.181654	0.6286038	2	0.07857548	0.25	30	0.1823221	1	1	2.559007	0.7815531	2	940	0.1333333	0.00212766	chr11:60549025-62549025,chr19:43153100-45153100	MYRF,PLAUR
GO Cellular Component	GO:0031225	anchored to membrane	26	0.1427323	1	1	6.555995	0.1525322	1	0.01906652	0.125	22	0.1103268	1	1	8.590952	0.1164015	1	140	0.06666667	0.007142857	chr19:43153100-45153100	PLAUR
GO Cellular Component	GO:0016023	cytoplasmic membrane-bounded vesicle	27	0.151204	1	1	2.849797	0.7018044	2	0.08772555	0.25	29	0.1765897	1	1	2.611799	0.7657558	2	921	0.1333333	0.002171553	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0031988	membrane-bounded vesicle	28	0.1666183	1	1	2.685227	0.7448159	2	0.09310199	0.25	31	0.1957209	1	1	2.44458	0.8181365	2	984	0.1333333	0.00203252	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0031410	cytoplasmic vesicle	29	0.1672169	1	1	2.67929	0.7464663	2	0.09330829	0.25	32	0.198481	1	1	2.422424	0.8256194	2	993	0.1333333	0.002014099	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0031982	vesicle	30	0.1890587	1	1	2.481979	0.8058085	2	0.1007261	0.25	33	0.2248188	1	1	2.231416	0.8962918	2	1078	0.1333333	0.001855288	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Cellular Component	GO:0043233	organelle lumen	31	0.2561337	1	1	1.680281	1.785416	3	0.223177	0.375	41	0.406398	1	1	1.312073	2.286459	3	2750	0.2	0.001090909	chr14:93844947-95844947,chr19:43153100-45153100,chr3:185449122-187449122	KNG1,PLAUR,SERPINA1
GO Cellular Component	GO:0031974	membrane-enclosed lumen	32	0.2616765	1	1	1.662884	1.804095	3	0.2255118	0.375	42	0.4184643	1	1	1.288643	2.328031	3	2800	0.2	0.001071429	chr14:93844947-95844947,chr19:43153100-45153100,chr3:185449122-187449122	KNG1,PLAUR,SERPINA1
GO Cellular Component	GO:0044459	plasma membrane part	33	0.2856645	1	1	1.592529	1.883797	3	0.2354746	0.375	35	0.2460513	1	1	1.733045	1.731057	3	2082	0.2	0.001440922	chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232	MEP1B,PLAUR,TNFSF10
GO Cellular Component	GO:0005578	proteinaceous extracellular matrix	34	0.3244208	1	1	2.612829	0.382727	1	0.04784087	0.125	36	0.2715953	1	1	3.190274	0.3134527	1	377	0.06666667	0.00265252	chr14:93844947-95844947	SERPINA1
GO Cellular Component	GO:0012505	endomembrane system	35	0.3471925	1	1	1.651456	1.211052	2	0.1513815	0.25	40	0.4033726	1	1	1.461401	1.368549	2	1646	0.1333333	0.001215067	chr11:60549025-62549025,chr19:43153100-45153100	MYRF,PLAUR
GO Cellular Component	GO:0044444	cytoplasmic part	36	0.4076941	1	1	1.202066	4.159505	5	0.5199381	0.625	39	0.3589354	1	1	1.19709	5.847514	7	7033	0.4666667	0.0009953078	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,KNG1,MYRF,NCEH1,PLAUR,SERPINA1,SERPINA6
GO Cellular Component	GO:0005886	plasma membrane	37	0.4354425	1	1	1.211658	3.301262	4	0.4126577	0.5	37	0.2895007	1	1	1.37361	3.640042	5	4378	0.3333333	0.001142074	chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	GAREM,KNG1,MEP1B,PLAUR,TNFSF10
GO Cellular Component	GO:0071944	cell periphery	38	0.4513916	1	1	1.192008	3.355681	4	0.4194602	0.5	38	0.307394	1	1	1.343236	3.722355	5	4477	0.3333333	0.001116819	chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	GAREM,KNG1,MEP1B,PLAUR,TNFSF10
GO Cellular Component	GO:0005829	cytosol	39	0.5213629	1	1	1.199048	1.66799	2	0.2084988	0.25	44	0.6558783	1	1	0.9294693	2.151765	2	2588	0.1333333	0.0007727975	chr14:93844947-95844947,chr3:185449122-187449122	EIF4A2,SERPINA6
GO Cellular Component	GO:0031090	organelle membrane	40	0.5345234	1	1	1.173086	1.704905	2	0.2131131	0.25	43	0.6527449	1	1	0.9345247	2.140125	2	2574	0.1333333	0.0007770008	chr11:60549025-62549025,chr19:43153100-45153100	MYRF,PLAUR
GO Cellular Component	GO:0016021	integral to membrane	41	0.5413591	1	1	1.092024	3.662925	4	0.4578656	0.5	23	0.1157453	1	1	1.600291	4.374203	7	5261	0.4666667	0.001330546	chr11:60549025-62549025,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232	CADM4,MEP1B,MYRF,NCEH1,PLAUR,TMEM258,TNFSF10
GO Cellular Component	GO:0031224	intrinsic to membrane	42	0.5680418	1	1	1.065143	3.755365	4	0.4694206	0.5	24	0.1270661	1	1	1.566642	4.468156	7	5374	0.4666667	0.001302568	chr11:60549025-62549025,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232	CADM4,MEP1B,MYRF,NCEH1,PLAUR,TMEM258,TNFSF10
GO Cellular Component	GO:0044446	intracellular organelle part	43	0.5767146	1	1	1.056619	3.78566	4	0.4732075	0.5	46	0.8461324	1	1	0.7417412	5.392717	4	6486	0.2666667	0.0006167129	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr3:185449122-187449122	KNG1,MYRF,PLAUR,SERPINA1
GO Cellular Component	GO:0044422	organelle part	44	0.5955557	1	1	1.038424	3.851991	4	0.4814989	0.5	47	0.8575312	1	1	0.7291502	5.485838	4	6598	0.2666667	0.0006062443	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr3:185449122-187449122	KNG1,MYRF,PLAUR,SERPINA1
GO Cellular Component	GO:0016020	membrane	45	0.6645379	1	1	0.9906885	5.046995	5	0.6308744	0.625	28	0.1524853	1	1	1.378228	6.530126	9	7854	0.6	0.001145913	chr11:60549025-62549025,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	CADM4,GAREM,KNG1,MEP1B,MYRF,NCEH1,PLAUR,TMEM258,TNFSF10
GO Cellular Component	GO:0044425	membrane part	46	0.6987315	1	1	0.9446378	4.234427	4	0.5293034	0.5	34	0.2276198	1	1	1.35946	5.149105	7	6193	0.4666667	0.001130308	chr11:60549025-62549025,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232	CADM4,MEP1B,MYRF,NCEH1,PLAUR,TMEM258,TNFSF10
GO Cellular Component	GO:0005737	cytoplasm	47	0.7551481	1	1	0.9280251	5.387786	5	0.6734732	0.625	45	0.7592639	1	1	0.8904424	7.86126	7	9455	0.4666667	0.000740349	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,KNG1,MYRF,NCEH1,PLAUR,SERPINA1,SERPINA6
GO Cellular Component	GO:0044464	cell part	48	0.7856381	1	1	0.9821561	7.127177	7	0.8908971	0.875	48	0.88404	1	1	0.8939838	12.30447	11	14799	0.7333333	0.0007432935	chr11:60549025-62549025,chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	APOH,EIF4A2,GAREM,KNG1,MEP1B,MYRF,NCEH1,PLAUR,SERPINA1,SERPINA6,TNFSF10
GO Cellular Component	GO:0005623	cell	49	0.7862508	1	1	0.981935	7.128782	7	0.8910977	0.875	49	0.8841597	1	1	0.8939234	12.3053	11	14800	0.7333333	0.0007432432	chr11:60549025-62549025,chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	APOH,EIF4A2,GAREM,KNG1,MEP1B,MYRF,NCEH1,PLAUR,SERPINA1,SERPINA6,TNFSF10
GO Cellular Component	GO:0043231	intracellular membrane-bounded organelle	50	0.8010214	1	1	0.8962759	5.578639	5	0.6973299	0.625	53	0.9768147	1	1	0.6006459	8.324372	5	10012	0.3333333	0.0004994007	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	KNG1,MYRF,NCEH1,PLAUR,SERPINA1
GO Cellular Component	GO:0043227	membrane-bounded organelle	51	0.8044481	1	1	0.8938738	5.593631	5	0.6992039	0.625	54	0.9776201	1	1	0.598613	8.352641	5	10046	0.3333333	0.0004977105	chr11:60549025-62549025,chr14:93844947-95844947,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	KNG1,MYRF,NCEH1,PLAUR,SERPINA1
