Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0019438	aromatic compound biosynthetic process	423	0.8680295	1	1	0.5686521	1.758545	1	0.2512206	0.1428571	428	0.868675	1	1	0.5355955	1.867081	1	2807	0.08333333	0.0003562522	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0044271	cellular nitrogen compound biosynthetic process	424	0.8704272	1	1	0.5642526	1.772256	1	0.2531794	0.1428571	429	0.8738566	1	1	0.526038	1.901003	1	2858	0.08333333	0.000349895	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0080090	regulation of primary metabolic process	425	0.8840204	1	1	0.6547223	3.05473	2	0.43639	0.2857143	430	0.8800437	1	1	0.6105245	3.275872	2	4925	0.1666667	0.0004060914	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0044700	single organism signaling	426	0.8848427	1	1	0.6535378	3.060267	2	0.437181	0.2857143	392	0.6502378	1	1	0.9485279	3.162796	3	4755	0.25	0.0006309148	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRA3,LILRB2
GO Biological Process	GO:0016070	RNA metabolic process	427	0.8880976	1	1	0.5317415	1.880613	1	0.268659	0.1428571	432	0.90224	1	1	0.473219	2.113187	1	3177	0.08333333	0.0003147624	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0007154	cell communication	428	0.8924121	1	1	0.6425401	3.112646	2	0.4446638	0.2857143	394	0.6698379	1	1	0.9246105	3.24461	3	4878	0.25	0.0006150062	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRA3,LILRB2
GO Biological Process	GO:0010467	gene expression	429	0.9032363	1	1	0.50357	1.985821	1	0.2836887	0.1428571	438	0.9205119	1	1	0.4381861	2.282135	1	3431	0.08333333	0.0002914602	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0051716	cellular response to stimulus	430	0.9034239	1	1	0.6261872	3.193933	2	0.4562761	0.2857143	405	0.7368636	1	1	0.8454077	3.548584	3	5335	0.25	0.0005623243	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRA3,LILRB2
GO Biological Process	GO:0006355	regulation of transcription, DNA-dependent	431	0.9211589	1	1	0.4693904	2.130423	1	0.3043461	0.1428571	433	0.9063433	1	1	0.4654541	2.14844	1	3230	0.08333333	0.0003095975	chr9:127807910-129807910	PBX3
GO Biological Process	GO:2001141	regulation of RNA biosynthetic process	432	0.9213968	1	1	0.4689279	2.132524	1	0.3046463	0.1428571	434	0.9076257	1	1	0.4630171	2.159747	1	3247	0.08333333	0.0003079766	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0090304	nucleic acid metabolic process	433	0.9228698	1	1	0.4660568	2.145661	1	0.3065231	0.1428571	442	0.9414805	1	1	0.3957401	2.526911	1	3799	0.08333333	0.0002632272	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0051252	regulation of RNA metabolic process	434	0.9265313	1	1	0.4588689	2.179272	1	0.3113245	0.1428571	436	0.9125245	1	1	0.4536562	2.204312	1	3314	0.08333333	0.0003017502	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0044763	single-organism cellular process	435	0.9291779	1	1	0.7621968	5.247989	4	0.7497126	0.5714286	431	0.9019407	1	1	0.7433824	6.726013	5	10112	0.4166667	0.000494462	chr19:53793830-55793830,chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRA3,LILRB2,PBX3,PLTP
GO Biological Process	GO:0030154	cell differentiation	436	0.9300056	1	1	0.4519736	2.212519	1	0.3160741	0.1428571	425	0.8476062	1	1	0.574481	1.740702	1	2617	0.08333333	0.0003821169	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0048869	cellular developmental process	437	0.9344987	1	1	0.4429326	2.25768	1	0.3225257	0.1428571	427	0.8610274	1	1	0.5496953	1.81919	1	2735	0.08333333	0.0003656307	chr9:127807910-129807910	PBX3
GO Biological Process	GO:2000112	regulation of cellular macromolecule biosynthetic process	438	0.935281	1	1	0.4413429	2.265812	1	0.3236874	0.1428571	439	0.9252126	1	1	0.4289349	2.331356	1	3505	0.08333333	0.0002853067	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0010556	regulation of macromolecule biosynthetic process	439	0.9384394	1	1	0.4348716	2.299529	1	0.3285042	0.1428571	440	0.9299486	1	1	0.4194801	2.383903	1	3584	0.08333333	0.0002790179	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0010468	regulation of gene expression	440	0.9474347	1	1	0.4159015	2.404416	1	0.343488	0.1428571	441	0.9389147	1	1	0.401125	2.492988	1	3748	0.08333333	0.000266809	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0044767	single-organism developmental process	441	0.9619334	1	1	0.3829254	2.611475	1	0.3730678	0.1428571	435	0.9120957	1	1	0.454479	2.200321	1	3308	0.08333333	0.0003022975	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0048731	system development	442	0.9685953	1	1	0.3662411	2.730442	1	0.3900631	0.1428571	437	0.9177924	1	1	0.4434857	2.254864	1	3390	0.08333333	0.0002949853	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0060255	regulation of macromolecule metabolic process	443	0.97514	1	1	0.3483558	2.870628	1	0.4100897	0.1428571	446	0.9716663	1	1	0.3244317	3.082313	1	4634	0.08333333	0.0002157963	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0048856	anatomical structure development	444	0.978829	1	1	0.337347	2.964307	1	0.4234725	0.1428571	443	0.9457227	1	1	0.3866812	2.586109	1	3888	0.08333333	0.0002572016	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0007275	multicellular organismal development	445	0.9817798	1	1	0.3278771	3.049924	1	0.4357034	0.1428571	444	0.9495092	1	1	0.3784084	2.642647	1	3973	0.08333333	0.000251699	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0032502	developmental process	446	0.9875761	1	1	0.3067302	3.260194	1	0.465742	0.1428571	445	0.9659747	1	1	0.339525	2.945291	1	4428	0.08333333	0.0002258356	chr9:127807910-129807910	PBX3
GO Cellular Component	GO:0034364	high-density lipoprotein particle	1	1.736714e-05	0.02196943	0.02196943	313.7026	0.006375466	2	0.0009107808	0.2857143	1	0.0001206441	0.1526148	0.1526148	120.2733	0.01662879	2	25	0.1666667	0.08	chr16:55993161-57993161,chr7:93953895-95953895	CETP,PON1
GO Cellular Component	GO:0034358	plasma lipoprotein particle	2	0.0001298225	0.1642255	0.08211273	114.435	0.01747718	2	0.00249674	0.2857143	2	0.0002813542	0.3559131	0.1779565	79.12719	0.02527576	2	38	0.1666667	0.05263158	chr16:55993161-57993161,chr7:93953895-95953895	CETP,PON1
GO Cellular Component	GO:0032994	protein-lipid complex	3	0.000132175	0.1672014	0.05573379	113.4077	0.01763549	2	0.002519355	0.2857143	3	0.000296453	0.375013	0.1250043	77.09829	0.02594091	2	39	0.1666667	0.05128205	chr16:55993161-57993161,chr7:93953895-95953895	CETP,PON1
GO Cellular Component	GO:0005825	half bridge of spindle pole body	4	0.0008071764	1	0.2552695	1238.458	0.0008074558	1	0.0001153508	0.1428571	6	0.002658174	1	0.5604317	375.8542	0.002660606	1	4	0.08333333	0.25	chr20:43551855-45551855	PCIF1
GO Cellular Component	GO:0005816	spindle pole body	5	0.001137402	1	0.2877627	878.7679	0.001137957	1	0.0001625653	0.1428571	7	0.003321704	1	0.6002794	300.6833	0.003325758	1	5	0.08333333	0.2	chr20:43551855-45551855	PCIF1
GO Cellular Component	GO:0005615	extracellular space	6	0.001192121	1	0.2513388	7.117728	0.5619771	4	0.08028245	0.5714286	5	0.002031466	1	0.5139609	6.833712	0.5853334	4	880	0.3333333	0.004545455	chr16:55993161-57993161,chr16:66940350-68940350,chr19:53793830-55793830,chr7:93953895-95953895	CETP,CTRL,LILRB2,PON1
GO Cellular Component	GO:0034366	spherical high-density lipoprotein particle	7	0.002344122	1	0.4236163	426.1702	0.00234648	1	0.0003352114	0.1428571	8	0.005309869	1	0.839623	187.9271	0.005321213	1	8	0.08333333	0.125	chr7:93953895-95953895	PON1
GO Cellular Component	GO:0005576	extracellular region	8	0.003656813	1	0.5782336	3.766147	1.327617	5	0.1896595	0.7142857	4	0.001532789	1	0.4847445	4.11707	1.457347	6	2191	0.5	0.002738476	chr16:55993161-57993161,chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895	CETP,CTRL,LILRA3,LILRB2,PLTP,PON1
GO Cellular Component	GO:0044421	extracellular region part	9	0.00454675	1	0.639071	4.981259	0.8030098	4	0.1147157	0.5714286	9	0.005984154	1	0.8411061	5.074824	0.7882046	4	1185	0.3333333	0.003375527	chr16:55993161-57993161,chr16:66940350-68940350,chr19:53793830-55793830,chr7:93953895-95953895	CETP,CTRL,LILRB2,PON1
GO Cellular Component	GO:0045335	phagocytic vesicle	10	0.02969648	1	1	33.24299	0.03008153	1	0.004297361	0.1428571	10	0.04304024	1	1	22.77904	0.04390001	1	66	0.08333333	0.01515152	chr9:106661742-108661742	ABCA1
GO Cellular Component	GO:0005815	microtubule organizing center	11	0.03714055	1	1	6.295434	0.3176906	2	0.04538437	0.2857143	11	0.04536347	1	1	5.771273	0.346544	2	521	0.1666667	0.003838772	chr16:66940350-68940350,chr20:43551855-45551855	PCIF1,PSKH1
GO Cellular Component	GO:0031902	late endosome membrane	12	0.04774898	1	1	20.51029	0.04875601	1	0.006965144	0.1428571	12	0.05826542	1	1	16.70463	0.05986364	1	90	0.08333333	0.01111111	chr9:127807910-129807910	MVB12B
GO Cellular Component	GO:0000922	spindle pole	13	0.06647998	1	1	14.60794	0.06845594	1	0.00977942	0.1428571	14	0.06953824	1	1	13.92052	0.07183637	1	108	0.08333333	0.009259259	chr20:43551855-45551855	PCIF1
GO Cellular Component	GO:0044450	microtubule organizing center part	14	0.06821419	1	1	14.22537	0.07029696	1	0.01004242	0.1428571	13	0.06766807	1	1	14.31825	0.06984092	1	105	0.08333333	0.00952381	chr20:43551855-45551855	PCIF1
GO Cellular Component	GO:0005770	late endosome	15	0.09503356	1	1	10.08588	0.09914854	1	0.01416408	0.1428571	16	0.1056265	1	1	9.002495	0.1110803	1	167	0.08333333	0.005988024	chr9:127807910-129807910	MVB12B
GO Cellular Component	GO:0016607	nuclear speck	16	0.09800079	1	1	9.767009	0.1023855	1	0.0146265	0.1428571	15	0.1026187	1	1	9.28035	0.1077546	1	162	0.08333333	0.00617284	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0015630	microtubule cytoskeleton	17	0.1149416	1	1	3.342754	0.5983091	2	0.08547273	0.2857143	19	0.1249226	1	1	3.226216	0.6199213	2	932	0.1666667	0.002145923	chr16:66940350-68940350,chr20:43551855-45551855	PCIF1,PSKH1
GO Cellular Component	GO:0030139	endocytic vesicle	18	0.1191213	1	1	7.955883	0.1256931	1	0.01795616	0.1428571	18	0.1187514	1	1	7.954586	0.1257137	1	189	0.08333333	0.005291005	chr9:106661742-108661742	ABCA1
GO Cellular Component	GO:0031982	vesicle	19	0.151498	1	1	2.836548	0.7050825	2	0.1007261	0.2857143	21	0.1584507	1	1	2.78927	0.7170334	2	1078	0.1666667	0.001855288	chr16:55993161-57993161,chr9:106661742-108661742	ABCA1,CETP
GO Cellular Component	GO:0005819	spindle	20	0.1531958	1	1	6.085454	0.1643263	1	0.02347518	0.1428571	20	0.1559356	1	1	5.942358	0.1682834	1	253	0.08333333	0.003952569	chr20:43551855-45551855	PCIF1
GO Cellular Component	GO:0045121	membrane raft	21	0.1544462	1	1	6.032487	0.1657691	1	0.0236813	0.1428571	17	0.1169721	1	1	8.082885	0.1237182	1	186	0.08333333	0.005376344	chr9:106661742-108661742	ABCA1
GO Cellular Component	GO:0016604	nuclear body	22	0.1697141	1	1	5.448516	0.1835362	1	0.02621946	0.1428571	23	0.1817673	1	1	5.028149	0.1988803	1	299	0.08333333	0.003344482	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0032991	macromolecular complex	23	0.1755435	1	1	1.706822	2.343537	4	0.334791	0.5714286	32	0.3023547	1	1	1.424364	2.80827	4	4222	0.3333333	0.0009474183	chr16:55993161-57993161,chr20:43551855-45551855,chr7:93953895-95953895,chr9:127807910-129807910	CETP,PBX3,PCIF1,PON1
GO Cellular Component	GO:0010008	endosome membrane	24	0.1946561	1	1	4.691035	0.2131726	1	0.03045322	0.1428571	26	0.1993075	1	1	4.542044	0.2201652	1	331	0.08333333	0.003021148	chr9:127807910-129807910	MVB12B
GO Cellular Component	GO:0044440	endosomal part	25	0.1990405	1	1	4.577429	0.2184633	1	0.03120904	0.1428571	27	0.2041782	1	1	4.421814	0.2261515	1	340	0.08333333	0.002941176	chr9:127807910-129807910	MVB12B
GO Cellular Component	GO:0044430	cytoskeletal part	26	0.2034931	1	1	2.364171	0.8459627	2	0.1208518	0.2857143	29	0.2293422	1	1	2.199585	0.9092622	2	1367	0.1666667	0.001463058	chr16:66940350-68940350,chr20:43551855-45551855	PCIF1,PSKH1
GO Cellular Component	GO:0005794	Golgi apparatus	27	0.2147945	1	1	2.28445	0.8754843	2	0.1250692	0.2857143	24	0.191232	1	1	2.476798	0.807494	2	1214	0.1666667	0.001647446	chr16:66940350-68940350,chr9:106661742-108661742	ABCA1,PSKH1
GO Cellular Component	GO:0005667	transcription factor complex	28	0.2269786	1	1	3.956138	0.2527718	1	0.03611025	0.1428571	22	0.1773276	1	1	5.16638	0.1935591	1	291	0.08333333	0.003436426	chr9:127807910-129807910	PBX3
GO Cellular Component	GO:0015629	actin cytoskeleton	29	0.234317	1	1	3.817383	0.2619595	1	0.03742279	0.1428571	30	0.2359618	1	1	3.758542	0.2660606	1	400	0.08333333	0.0025	chr20:43551855-45551855	PCIF1
GO Cellular Component	GO:0005887	integral to plasma membrane	30	0.2729316	1	1	1.953691	1.023704	2	0.1462434	0.2857143	25	0.1991123	1	1	2.413189	0.8287789	2	1246	0.1666667	0.001605136	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Cellular Component	GO:0031226	intrinsic to plasma membrane	31	0.2872746	1	1	1.887402	1.059658	2	0.1513797	0.2857143	28	0.2110296	1	1	2.323673	0.8607062	2	1294	0.1666667	0.001545595	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Cellular Component	GO:0044451	nucleoplasm part	32	0.3337917	1	1	2.534246	0.3945947	1	0.05637067	0.1428571	36	0.3513591	1	1	2.352765	0.4250319	1	639	0.08333333	0.001564945	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0005768	endosome	33	0.338226	1	1	2.494428	0.4008935	1	0.0572705	0.1428571	34	0.3346092	1	1	2.49737	0.4004213	1	602	0.08333333	0.00166113	chr9:127807910-129807910	MVB12B
GO Cellular Component	GO:0005856	cytoskeleton	34	0.3482575	1	1	1.650706	1.211602	2	0.1730861	0.2857143	37	0.3605819	1	1	1.598529	1.25115	2	1881	0.1666667	0.001063264	chr16:66940350-68940350,chr20:43551855-45551855	PCIF1,PSKH1
GO Cellular Component	GO:0009986	cell surface	35	0.3666057	1	1	2.262008	0.4420852	1	0.06315502	0.1428571	31	0.2970295	1	1	2.880109	0.3472091	1	522	0.08333333	0.001915709	chr19:53793830-55793830	LILRB2
GO Cellular Component	GO:0005789	endoplasmic reticulum membrane	36	0.3748481	1	1	2.200971	0.454345	1	0.06490642	0.1428571	39	0.4145663	1	1	1.910313	0.5234743	1	787	0.08333333	0.001270648	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	37	0.3852493	1	1	2.127592	0.4700149	1	0.06714499	0.1428571	40	0.4222581	1	1	1.865281	0.5361122	1	806	0.08333333	0.001240695	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0043226	organelle	38	0.4242221	1	1	1.155823	5.191106	6	0.7415866	0.8571429	53	0.694106	1	1	0.9546369	7.332631	7	11024	0.5833333	0.0006349782	chr16:55993161-57993161,chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,MVB12B,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0044432	endoplasmic reticulum part	39	0.4360789	1	1	1.818088	0.5500284	1	0.07857548	0.1428571	42	0.4739301	1	1	1.599379	0.6252425	1	940	0.08333333	0.00106383	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0031090	organelle membrane	40	0.4590502	1	1	1.34067	1.491792	2	0.2131131	0.2857143	45	0.5275263	1	1	1.168156	1.7121	2	2574	0.1666667	0.0007770008	chr16:66940350-68940350,chr9:127807910-129807910	MVB12B,PSKH1
GO Cellular Component	GO:0016023	cytoplasmic membrane-bounded vesicle	41	0.4741298	1	1	1.628455	0.6140788	1	0.08772555	0.1428571	41	0.466871	1	1	1.632374	0.6126046	1	921	0.08333333	0.001085776	chr9:106661742-108661742	ABCA1
GO Cellular Component	GO:0031988	membrane-bounded vesicle	42	0.4954443	1	1	1.534416	0.6517139	1	0.09310199	0.1428571	43	0.4899499	1	1	1.527862	0.6545092	1	984	0.08333333	0.00101626	chr9:106661742-108661742	ABCA1
GO Cellular Component	GO:0031410	cytoplasmic vesicle	43	0.4962472	1	1	1.531023	0.653158	1	0.09330829	0.1428571	44	0.4931711	1	1	1.514015	0.6604955	1	993	0.08333333	0.001007049	chr9:106661742-108661742	ABCA1
GO Cellular Component	GO:0044459	plasma membrane part	44	0.5181838	1	1	1.213355	1.648322	2	0.2354746	0.2857143	38	0.411034	1	1	1.444204	1.384846	2	2082	0.1666667	0.0009606148	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Cellular Component	GO:0044444	cytoplasmic part	45	0.5435453	1	1	1.099032	3.639567	4	0.5199381	0.5714286	46	0.5327723	1	1	1.06883	4.678011	5	7033	0.4166667	0.0007109342	chr16:66940350-68940350,chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,MVB12B,NIPSNAP3A,PCIF1,PSKH1
GO Cellular Component	GO:0005783	endoplasmic reticulum	46	0.5806723	1	1	1.223518	0.8173151	1	0.1167593	0.1428571	47	0.605741	1	1	1.116951	0.8952941	1	1346	0.08333333	0.0007429421	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0044424	intracellular part	47	0.5815926	1	1	1.069064	5.612386	6	0.8017695	0.8571429	54	0.716247	1	1	0.9562199	8.366277	8	12578	0.6666667	0.0006360312	chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRB2,MVB12B,NIPSNAP3A,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0005737	cytoplasm	48	0.5863272	1	1	1.0606	4.714312	5	0.6734732	0.7142857	50	0.6762307	1	1	0.9540455	6.289008	6	9455	0.5	0.0006345849	chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRB2,MVB12B,NIPSNAP3A,PCIF1,PSKH1
GO Cellular Component	GO:0005622	intracellular	49	0.5946184	1	1	1.062821	5.645352	6	0.8064789	0.8571429	56	0.7409804	1	1	0.9434683	8.479353	8	12748	0.6666667	0.0006275494	chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRB2,MVB12B,NIPSNAP3A,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0005654	nucleoplasm	50	0.5954352	1	1	1.178009	0.8488903	1	0.12127	0.1428571	48	0.6262143	1	1	1.058744	0.9445153	1	1420	0.08333333	0.0007042254	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0043232	intracellular non-membrane-bounded organelle	51	0.6058231	1	1	1.054343	1.896915	2	0.2709879	0.2857143	51	0.6784239	1	1	0.9037672	2.212959	2	3327	0.1666667	0.0006011422	chr16:66940350-68940350,chr20:43551855-45551855	PCIF1,PSKH1
GO Cellular Component	GO:0005886	plasma membrane	52	0.6073497	1	1	1.038564	2.888604	3	0.4126577	0.4285714	33	0.3286122	1	1	1.37361	2.912034	4	4378	0.3333333	0.0009136592	chr16:66940350-68940350,chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRA3,LILRB2,PSKH1
GO Cellular Component	GO:0071944	cell periphery	53	0.6217252	1	1	1.021721	2.936221	3	0.4194602	0.4285714	35	0.3454971	1	1	1.343236	2.977884	4	4477	0.3333333	0.0008934554	chr16:66940350-68940350,chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRA3,LILRB2,PSKH1
GO Cellular Component	GO:0043231	intracellular membrane-bounded organelle	54	0.6410037	1	1	1.024315	4.881309	5	0.6973299	0.7142857	57	0.7507499	1	1	0.9009688	6.659498	6	10012	0.5	0.0005992809	chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,MVB12B,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0043227	membrane-bounded organelle	55	0.6452624	1	1	1.02157	4.894427	5	0.6992039	0.7142857	58	0.7550057	1	1	0.8979196	6.682113	6	10046	0.5	0.0005972526	chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,MVB12B,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0043234	protein complex	56	0.6763059	1	1	0.9438341	2.119016	2	0.3027166	0.2857143	55	0.7304902	1	1	0.8255995	2.422482	2	3642	0.1666667	0.0005491488	chr20:43551855-45551855,chr9:127807910-129807910	PBX3,PCIF1
GO Cellular Component	GO:0012505	endomembrane system	57	0.6830525	1	1	0.9436893	1.059671	1	0.1513815	0.1428571	52	0.6828606	1	1	0.9133759	1.09484	1	1646	0.08333333	0.0006075334	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0044446	intracellular organelle part	58	0.7271746	1	1	0.9056734	3.312453	3	0.4732075	0.4285714	69	0.8641195	1	1	0.6953824	4.314173	3	6486	0.25	0.0004625347	chr16:66940350-68940350,chr20:43551855-45551855,chr9:127807910-129807910	MVB12B,PCIF1,PSKH1
GO Cellular Component	GO:0005634	nucleus	59	0.733338	1	1	0.8991679	3.336418	3	0.4766312	0.4285714	60	0.8252648	1	1	0.7425502	4.040131	3	6074	0.25	0.0004939085	chr16:66940350-68940350,chr20:43551855-45551855,chr9:127807910-129807910	PBX3,PCIF1,PSKH1
GO Cellular Component	GO:0043229	intracellular organelle	60	0.7352666	1	1	0.9653197	5.179631	5	0.7399473	0.7142857	67	0.8577423	1	1	0.8206423	7.311346	6	10992	0.5	0.0005458515	chr16:66940350-68940350,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,MVB12B,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0031981	nuclear lumen	61	0.7395038	1	1	0.817117	1.223815	1	0.1748307	0.1428571	59	0.770526	1	1	0.7221021	1.384846	1	2082	0.08333333	0.0004803074	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0044422	organelle part	62	0.7419764	1	1	0.8900777	3.370492	3	0.4814989	0.4285714	71	0.8734724	1	1	0.6835784	4.38867	3	6598	0.25	0.0004546832	chr16:66940350-68940350,chr20:43551855-45551855,chr9:127807910-129807910	MVB12B,PCIF1,PSKH1
GO Cellular Component	GO:0016020	membrane	63	0.7674666	1	1	0.9057723	4.416121	4	0.6308744	0.5714286	49	0.6584059	1	1	0.9571025	5.224101	5	7854	0.4166667	0.0006366183	chr16:66940350-68940350,chr19:53793830-55793830,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRA3,LILRB2,MVB12B,PSKH1
GO Cellular Component	GO:0044428	nuclear part	64	0.8028131	1	1	0.6901013	1.449063	1	0.2070089	0.1428571	61	0.8294903	1	1	0.6081783	1.644255	1	2472	0.08333333	0.0004045307	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0005829	cytosol	65	0.8053918	1	1	0.6851701	1.459492	1	0.2084988	0.1428571	63	0.8441308	1	1	0.5809183	1.721412	1	2588	0.08333333	0.0003863988	chr9:106661742-108661742	NIPSNAP3A
GO Cellular Component	GO:0044425	membrane part	66	0.8186503	1	1	0.8096895	3.705124	3	0.5293034	0.4285714	62	0.8372254	1	1	0.7282819	4.119284	3	6193	0.25	0.0004844179	chr16:66940350-68940350,chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2,PSKH1
GO Cellular Component	GO:0070013	intracellular organelle lumen	67	0.8209621	1	1	0.6556931	1.525104	1	0.217872	0.1428571	66	0.8560425	1	1	0.558891	1.789258	1	2690	0.08333333	0.0003717472	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0044464	cell part	68	0.8272997	1	1	0.9621121	6.23628	6	0.8908971	0.8571429	64	0.8456195	1	1	0.9143016	9.843579	9	14799	0.75	0.0006081492	chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRA3,LILRB2,MVB12B,NIPSNAP3A,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0005623	cell	69	0.8278154	1	1	0.9618955	6.237684	6	0.8910977	0.8571429	65	0.84575	1	1	0.9142399	9.844244	9	14800	0.75	0.0006081081	chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRA3,LILRB2,MVB12B,NIPSNAP3A,PBX3,PCIF1,PON1,PSKH1
GO Cellular Component	GO:0043233	organelle lumen	70	0.8292918	1	1	0.6401069	1.562239	1	0.223177	0.1428571	68	0.8626535	1	1	0.546697	1.829167	1	2750	0.08333333	0.0003636364	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0031974	membrane-enclosed lumen	71	0.8328511	1	1	0.6334796	1.578583	1	0.2255118	0.1428571	70	0.8679488	1	1	0.5369345	1.862424	1	2800	0.08333333	0.0003571429	chr16:66940350-68940350	PSKH1
GO Cellular Component	GO:0016021	integral to membrane	72	0.9048633	1	1	0.6240135	3.205059	2	0.4578656	0.2857143	72	0.9052282	1	1	0.5715327	3.499363	2	5261	0.1666667	0.0003801559	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Cellular Component	GO:0031224	intrinsic to membrane	73	0.9148528	1	1	0.6086531	3.285944	2	0.4694206	0.2857143	73	0.9126447	1	1	0.5595149	3.574525	2	5374	0.1666667	0.0003721623	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
